GroupCode,GroupName,CountryCode,CountryName,
WLD,World,BIH,Bosnia and Herzegovina,Upper middle income
WLD,World,BWA,Botswana,Upper middle income
WLD,World,BRA,Brazil,Upper middle income
WLD,World,VGB,British Virgin Islands,High income
WLD,World,BRN,Brunei Darussalam,High income
WLD,World,BGR,Bulgaria,Upper middle income
WLD,World,BFA,Burkina Faso,Low income
WLD,World,BDI,Burundi,Low income
WLD,World,CPV,Cabo Verde,Lower middle income
WLD,World,KHM,Cambodia,Lower middle income
WLD,World,CMR,Cameroon,Lower middle income
WLD,World,CAN,Canada,High income
WLD,World,CYM,Cayman Islands,High income
WLD,World,CAF,Central African Republic,Low income
WLD,World,TCD,Chad,Low income
WLD,World,CHI,Channel Islands,High income
WLD,World,CHL,Chile,High income
WLD,World,CHN,China,Upper middle income
WLD,World,COL,Colombia,Upper middle income
WLD,World,COM,Comoros,Lower middle income
WLD,World,COD,"Congo, Dem. Rep.",Low income
WLD,World,COG,"Congo, Rep.",Lower middle income
WLD,World,CRI,Costa Rica,Upper middle income
WLD,World,CIV,Côte d’Ivoire,Lower middle income
WLD,World,HRV,Croatia,High income
WLD,World,CUB,Cuba,Upper middle income
WLD,World,CUW,Curaçao,High income
WLD,World,CYP,Cyprus,High income
WLD,World,CZE,Czechia,High income
WLD,World,DNK,Denmark,High income
WLD,World,DJI,Djibouti,Lower middle income
WLD,World,DMA,Dominica,Upper middle income
WLD,World,DOM,Dominican Republic,Upper middle income
WLD,World,ECU,Ecuador,Upper middle income
WLD,World,EGY,"Egypt, Arab Rep.",Lower middle income
WLD,World,SLV,El Salvador,Upper middle income
WLD,World,GNQ,Equatorial Guinea,Upper middle income
WLD,World,ERI,Eritrea,Low income
WLD,World,EST,Estonia,High income
WLD,World,SWZ,Eswatini,Lower middle income
WLD,World,ETH,Ethiopia,Low income
WLD,World,FRO,Faroe Islands,High income
WLD,World,FJI,Fiji,Upper middle income
WLD,World,FIN,Finland,High income
WLD,World,FRA,France,High income
WLD,World,PYF,French Polynesia,High income
WLD,World,GAB,Gabon,Upper middle income
WLD,World,GMB,"Gambia, The",Low income
WLD,World,GEO,Georgia,Upper middle income
WLD,World,DEU,Germany,High income
WLD,World,GHA,Ghana,Lower middle income
WLD,World,GIB,Gibraltar,High income
WLD,World,GRC,Greece,High income
WLD,World,GRL,Greenland,High income
WLD,World,GRD,Grenada,Upper middle income
WLD,World,GUM,Guam,High income
WLD,World,GTM,Guatemala,Upper middle income
WLD,World,GIN,Guinea,Lower middle income
WLD,World,GNB,Guinea-Bissau,Low income
WLD,World,GUY,Guyana,High income
WLD,World,HTI,Haiti,Lower middle income
WLD,World,HND,Honduras,Lower middle income
WLD,World,HKG,"Hong Kong SAR, China",High income
WLD,World,HUN,Hungary,High income
WLD,World,ISL,Iceland,High income
WLD,World,IND,India,Lower middle income
WLD,World,IDN,Indonesia,Upper middle income
WLD,World,IRN,"Iran, Islamic Rep.",Lower middle income
WLD,World,IRQ,Iraq,Upper middle income
WLD,World,IRL,Ireland,High income
WLD,World,IMN,Isle of Man,High income
WLD,World,ISR,Israel,High income
WLD,World,ITA,Italy,High income
WLD,World,JAM,Jamaica,Upper middle income
WLD,World,JPN,Japan,High income
WLD,World,JOR,Jordan,Lower middle income
WLD,World,KAZ,Kazakhstan,Upper middle income
WLD,World,KEN,Kenya,Lower middle income
WLD,World,KIR,Kiribati,Lower middle income
WLD,World,PRK,"Korea, Dem. People's Rep.",Low income
WLD,World,KOR,"Korea, Rep.",High income
WLD,World,XKX,Kosovo,Upper middle income
WLD,World,KWT,Kuwait,High income
WLD,World,KGZ,Kyrgyz Republic,Lower middle income
WLD,World,LAO,Lao PDR,Lower middle income
WLD,World,LVA,Latvia,High income
WLD,World,LBN,Lebanon,Lower middle income
WLD,World,LSO,Lesotho,Lower middle income
WLD,World,LBR,Liberia,Low income
WLD,World,LBY,Libya,Upper middle income
WLD,World,LIE,Liechtenstein,High income
WLD,World,LTU,Lithuania,High income
WLD,World,LUX,Luxembourg,High income
WLD,World,MAC,"Macao SAR, China",High income
WLD,World,MDG,Madagascar,Low income
WLD,World,MWI,Malawi,Low income
WLD,World,MYS,Malaysia,Upper middle income
WLD,World,MDV,Maldives,Upper middle income
WLD,World,MLI,Mali,Low income
WLD,World,MLT,Malta,High income
WLD,World,MHL,Marshall Islands,Upper middle income
WLD,World,MRT,Mauritania,Lower middle income
WLD,World,MUS,Mauritius,Upper middle income
WLD,World,MEX,Mexico,Upper middle income
WLD,World,FSM,"Micronesia, Fed. Sts.",Lower middle income
WLD,World,MDA,Moldova,Upper middle income
WLD,World,MCO,Monaco,High income
WLD,World,MNG,Mongolia,Lower middle income
WLD,World,MNE,Montenegro,Upper middle income
WLD,World,MAR,Morocco,Lower middle income
WLD,World,MOZ,Mozambique,Low income
WLD,World,MMR,Myanmar,Lower middle income
WLD,World,NAM,Namibia,Upper middle income
WLD,World,NRU,Nauru,High income
WLD,World,NPL,Nepal,Lower middle income
WLD,World,NLD,Netherlands,High income
WLD,World,NCL,New Caledonia,High income
WLD,World,NZL,New Zealand,High income
WLD,World,NIC,Nicaragua,Lower middle income
WLD,World,NER,Niger,Low income
WLD,World,NGA,Nigeria,Lower middle income
WLD,World,MKD,North Macedonia,Upper middle income
WLD,World,MNP,Northern Mariana Islands,High income
WLD,World,NOR,Norway,High income
WLD,World,OMN,Oman,High income
WLD,World,PAK,Pakistan,Lower middle income
WLD,World,PLW,Palau,Upper middle income
WLD,World,PAN,Panama,High income
WLD,World,PNG,Papua New Guinea,Lower middle income
WLD,World,PRY,Paraguay,Upper middle income
WLD,World,PER,Peru,Upper middle income
WLD,World,PHL,Philippines,Lower middle income
WLD,World,POL,Poland,High income
WLD,World,PRT,Portugal,High income
WLD,World,PRI,Puerto Rico,High income
WLD,World,QAT,Qatar,High income
WLD,World,ROU,Romania,High income
WLD,World,RUS,Russian Federation,Upper middle income
WLD,World,RWA,Rwanda,Low income
WLD,World,WSM,Samoa,Lower middle income
WLD,World,SMR,San Marino,High income
WLD,World,STP,São Tomé and Príncipe,Lower middle income
WLD,World,SAU,Saudi Arabia,High income
WLD,World,SEN,Senegal,Lower middle income
WLD,World,SRB,Serbia,Upper middle income
WLD,World,SYC,Seychelles,High income
WLD,World,SLE,Sierra Leone,Low income
WLD,World,SGP,Singapore,High income
WLD,World,SXM,Sint Maarten (Dutch part),High income
WLD,World,SVK,Slovak Republic,High income
WLD,World,SVN,Slovenia,High income
WLD,World,SLB,Solomon Islands,Lower middle income
WLD,World,SOM,Somalia,Low income
WLD,World,ZAF,South Africa,Upper middle income
WLD,World,SSD,South Sudan,Low income
WLD,World,ESP,Spain,High income
WLD,World,LKA,Sri Lanka,Lower middle income
WLD,World,KNA,St. Kitts and Nevis,High income
WLD,World,LCA,St. Lucia,Upper middle income
WLD,World,MAF,St. Martin (French part),High income
WLD,World,VCT,St. Vincent and the Grenadines,Upper middle income
WLD,World,SDN,Sudan,Low income
WLD,World,SUR,Suriname,Upper middle income
WLD,World,SWE,Sweden,High income
WLD,World,CHE,Switzerland,High income
WLD,World,SYR,Syrian Arab Republic,Low income
WLD,World,TWN,"Taiwan, China",High income
WLD,World,TJK,Tajikistan,Lower middle income
WLD,World,TZA,Tanzania,Lower middle income
WLD,World,THA,Thailand,Upper middle income
WLD,World,TLS,Timor-Leste,Lower middle income
WLD,World,TGO,Togo,Low income
WLD,World,TON,Tonga,Upper middle income
WLD,World,TTO,Trinidad and Tobago,High income
WLD,World,TUN,Tunisia,Lower middle income
WLD,World,TUR,Türkiye,Upper middle income
WLD,World,TKM,Turkmenistan,Upper middle income
WLD,World,TCA,Turks and Caicos Islands,High income
WLD,World,TUV,Tuvalu,Upper middle income
WLD,World,UGA,Uganda,Low income
WLD,World,UKR,Ukraine,Lower middle income
WLD,World,ARE,United Arab Emirates,High income
WLD,World,GBR,United Kingdom,High income
WLD,World,USA,United States,High income
WLD,World,URY,Uruguay,High income
WLD,World,UZB,Uzbekistan,Lower middle income
WLD,World,VUT,Vanuatu,Lower middle income
WLD,World,VEN,"Venezuela, RB",0
WLD,World,VNM,Vietnam,Lower middle income
WLD,World,VIR,Virgin Islands (U.S.),High income
WLD,World,PSE,West Bank and Gaza,Upper middle income
WLD,World,YEM,"Yemen, Rep.",Low income
WLD,World,ZMB,Zambia,Lower middle income
WLD,World,ZWE,Zimbabwe,Lower middle income
